junction	numReads	p_predicted	p_value
chr18|DYM:46570171|DYM:46906128|rev|-	8	1.08056603980703e-05	0.0967320615033824
chr18|DYM:46690054|DYM:46783474|rev|-	3	2.54098522771483e-05	0.157962796769544
chr18|DYM:46690054|DYM:46812986|rev|-	3	0.713015228388109	0.000151594746084501
chr18|DYM:46783379|DYM:46808545|rev|-	5	4.46888448852712e-07	0.122357456241758
chr18|DYM:46808366|DYM:46906128|rev|-	4	0.9805866473378	5.21870954231433e-13
chr18|ELP2:33726344|ELP2:33722243|rev|+	4	0.999872106843775	9.42107757635398e-34
chr18|ELP2:33726344|ELP2:33724901|rev|+	6	0.733720507435037	3.75721962592049e-09
chr18|ELP2:33754688|ELP2:33750025|rev|+	3	0.998671308025166	9.48757863508293e-20
chr18|ENOSF1:683245|ENOSF1:706578|rev|-	2	0.468597610163743	0.0175680385335416
chr18|ENOSF1:697239|ENOSF1:706578|rev|-	5	0.999922887612624	1.46589820799937e-40
chr18|EPG5:43450531|EPG5:43519721|rev|-	5	0.999879028673376	5.05626515804163e-38
chr18|EPG5:43460039|EPG5:43496547|rev|-	4	0.999480026615567	6.97237947256237e-27
chr18|EPG5:43469762|EPG5:43481132|rev|-	3	0.00725654373507533	0.157456792323449
chr18|EPG5:43490485|EPG5:43496547|rev|-	4	0.101464505548178	0.0313294770714292
chr18|EPG5:43502306|EPG5:43505868|rev|-	2	0.933391919545134	3.9694287906295e-06
chr18|EPG5:43502306|EPG5:43508975|rev|-	4	0.973707341257441	4.35186694180634e-12
chr18|EPG5:43502306|EPG5:43529557|rev|-	5	0.102854618116966	0.00836575940964757
chr18|EPG5:43502306|EPG5:43531204|rev|-	7	0.999661884072474	1.5465364106521e-40
chr18|ESCO1:19140819|ESCO1:19146167|rev|-	6	4.41577375560807e-05	0.111696563837537
chr18|FAM210A:13681603|FAM210A:13682104|dup|-	2	0.0484476694640182	0.180936376321079
chr18|FECH:55238623|FECH:55238772|dup|-	2	0.0947479154461562	0.152220605732873
chr18|GALNT1:33282959|GALNT1:33266979|rev|+	7	1.61344041756819e-06	0.10341092474048
chr18|GREB1L:19057317|GREB1L:19019481|rev|+	4	0.012121762572015	0.127253543868489
chr18|GREB1L:19102791|GREB1L:19020229|rev|+	2	0.988430641231463	3.32274560627599e-10
chr18|HAUS1:43700026|HAUS1:43698146|rev|+	3	1.25025859515783e-07	0.157962796769544
chr18|HAUS1:43703330|HAUS1:43698146|rev|+	5	5.11284435543865e-07	0.122357456241758
chr18|HDHD2:44639347|HDHD2:44662820|rev|-	3	0.430784065275235	0.00439592523831759
chr18|IMPA2:12014372|IMPA2:11999052|rev|+	3	0.0143272803324802	0.154687438829268
chr18|INO80C:33048290|INO80C:33048706|dup|-	4	5.45626489854923e-06	0.136799794855264
chr18|INO80C:33058245|INO80C:33060527|rev|-	1	0.898250245780683	0.000496464727745421
chr18|KIAA1328:34753044|KIAA1328:34740162|rev|+	7	2.54170490971213e-08	0.10341092474048
chr18|KIAA1468:59899660|KIAA1468:59888269|rev|+	4	0.536666339913595	0.000146379530411773
chr18|L3MBTL4:6138192|L3MBTL4:6312055|rev|-	7	0.00100859596767298	0.099551734619552
chr18|L3MBTL4:6237962|L3MBTL4:6244587|rev|-	1	0.000783879414604375	0.273599589691847
chr18|L3MBTL4:6237962|L3MBTL4:6264037|rev|-	5	0.746077942875966	1.36189787706354e-07
chr18|L3MBTL4:6237962|L3MBTL4:6312055|rev|-	4	3.3475309226608e-06	0.136799794855264
chr18|L3MBTL4:6263945|L3MBTL4:6312055|rev|-	2	0.515254938972403	0.0123677722590453
chr18|LAMA1:6961584|LAMA1:7016670|rev|-	1	0.867565594936795	0.0012372045018876
chr18|LAMA1:6961943|LAMA1:7012137|rev|-	1	0.00429857629672231	0.273599258037914
chr18|LAMA1:6964660|LAMA1:7012137|rev|-	4	0.00918980525265893	0.13140512340895
chr18|LAMA1:6985235|LAMA1:7033094|rev|-	2	0.00231001844236112	0.193463729311294
chr18|LAMA1:7002262|LAMA1:7043404|rev|-	1	0.278166191473775	0.160917728718942
chr18|LAMA1:7011298|LAMA1:7016670|rev|-	2	0.849235162135329	0.000137534146112954
chr18|LAMA1:7015720|LAMA1:7016670|rev|-	5	0.590974081530487	3.53150497549458e-06
chr18|LAMA1:7015720|LAMA1:7024465|rev|-	2	0.889378347671819	3.78373863804147e-05
chr18|LAMA1:7015720|LAMA1:7042249|rev|-	4	2.42392487176447e-05	0.136799794855263
chr18|LAMA1:7024378|LAMA1:7026105|rev|-	5	0.0109377973605028	0.0981924151239145
chr18|LAMA1:7024378|LAMA1:7036087|rev|-	3	0.0285402074032498	0.143601233088993
chr18|LAMA1:7024378|LAMA1:7043404|rev|-	3	0.0883421721624218	0.0878805254228218
chr18|LAMA1:7024378|LAMA1:7117813|rev|-	6	0.0164881030809899	0.042838791373231
chr18|LAMA1:7035985|LAMA1:7044838|rev|-	6	1.05897778671443e-06	0.111696564770937
chr18|LAMA3:21294036|LAMA3:21293883|dup|+	5	0.149458034803836	0.00339438777216313
chr18|LAMA3:21333776|LAMA3:21329391|rev|+	3	0.107377441020736	0.0742880520963083
chr18|LAMA3:21390467|LAMA3:21333684|rev|+	4	0.998781893421605	3.99178491289018e-23
chr18|LAMA3:21390467|LAMA3:21357520|rev|+	5	0.093982858164594	0.0101031402047795
chr18|LAMA3:21396451|LAMA3:21390329|rev|+	5	0.999934377831665	1.71982296955525e-41
chr18|LAMA3:21407431|LAMA3:21404386|rev|+	4	0.99769764037272	1.62082038601229e-20
chr18|LAMA3:21426472|LAMA3:21394366|rev|+	3	0.431086894781857	0.0043834707995454
chr18|LAMA3:21447881|LAMA3:21444748|rev|+	1	0.905321891234099	0.000383400874732053
chr18|LAMA3:21456371|LAMA3:21394366|rev|+	4	0.0368380720295098	0.0866321246885881
chr18|LAMA3:21456371|LAMA3:21427427|rev|+	2	0.00400418695924156	0.193459272088969
chr18|LDLRAD4:13387761|LDLRAD4:13278103|rev|+	3	0.0310584133503687	0.141215583463965
chr18|LDLRAD4:13438383|LDLRAD4:13387339|rev|+	1	0.90665361358879	0.000364235324069371
chr18|LMAN1:57000322|LMAN1:57020533|rev|-	4	0.0677147878456981	0.0522273291947802
chr18|LPIN2:2925221|LPIN2:2960847|rev|-	4	0.999891476185331	1.30146444656089e-34
chr18|ME2:48452268|ME2:48444479|rev|+	2	1.43446046940504e-05	0.193464125214171
chr18|MIB1:19345904|MIB1:19345732|dup|+	5	0.889052733311317	5.96451673296891e-10
chr18|MIB1:19359646|MIB1:19345732|rev|+	3	6.7209261713544e-05	0.157962796769535
chr18|MIB1:19359646|MIB1:19348583|rev|+	4	0.999923515628475	1.75445568272841e-36
chr18|MIB1:19359646|MIB1:19353584|rev|+	6	2.60954004335634e-09	0.111696564770937
chr18|MIB1:19359646|MIB1:19359441|dup|+	5	0.346713006918611	0.00015443390819909
chr18|MIB1:19378189|MIB1:19345732|rev|+	3	0.966061838457505	2.37472607966194e-09
chr18|MIB1:19383975|MIB1:19345732|rev|+	5	0.00202922648070886	0.12168725630732
chr18|MIB1:19399607|MIB1:19345732|rev|+	8	0.0001622809226025	0.0965395574308417
chr18|MIB1:19399607|MIB1:19348583|rev|+	6	0.940562403091331	4.97989723687307e-14
chr18|MIB1:19399607|MIB1:19379801|rev|+	3	0.999239036749781	5.5933784204976e-22
chr18|MIB1:19399607|MIB1:19395576|rev|+	5	0.984374911097105	3.87664311978791e-16
chr18|MOCOS:33778719|MOCOS:33775219|rev|+	2	1.13375216435752e-05	0.193464125214171
chr18|MOCOS:33783152|MOCOS:33778652|rev|+	4	0.999902721181302	3.43060227409132e-35
chr18|MOCOS:33783152|MOCOS:33783075|dup|+	5	0.97640927233498	9.9075930539973e-15
chr18|MOCOS:33785239|MOCOS:33783075|rev|+	2	0.217340529626747	0.0828882934684036
chr18|MOCOS:33793445|MOCOS:33775219|rev|+	5	0.995399059744661	1.04247688258148e-20
chr18|MOCOS:33800180|MOCOS:33783075|rev|+	4	1.41207903748029e-05	0.136799794855264
chr18|MOCOS:33800180|MOCOS:33793328|rev|+	5	9.00832570326404e-06	0.122357456241758
chr18|MOCOS:33831246|MOCOS:33793328|rev|+	9	0.900361780784411	7.56609224203458e-20
chr18|MOCOS:33837036|MOCOS:33783075|rev|+	4	0.0175702626939676	0.118260836325473
chr18|MOCOS:33840138|MOCOS:33783075|rev|+	4	0.921384200430058	4.97039064424644e-09
chr18|MYO5B:47363886|MYO5B:47463767|rev|-	3	0.052836425257843	0.119440617609109
chr18|MYO5B:47389596|MYO5B:47463767|rev|-	5	0.99796447196235	4.23983229789081e-24
chr18|MYO5B:47438431|MYO5B:47463767|rev|-	2	0.808037348892869	0.000362259742259696
chr18|MYO5B:47563219|MYO5B:47566684|rev|-	5	0.0496044265590503	0.0295627732706258
chr18|NARS:55267893|NARS:55269718|rev|-	7	9.66609461131049e-05	0.10340903842383
chr18|NARS:55273847|NARS:55283207|rev|-	2	0.928619247941317	5.45904092426662e-06
chr18|NARS:55273847|NARS:55287883|rev|-	2	0.741784959900037	0.00114543172408993
chr18|NARS:55278868|NARS:55283207|rev|-	3	0.000185976835100968	0.157962796757057
chr18|NARS:55282872|NARS:55287883|rev|-	4	0.000220805460368203	0.136799792180725
chr18|NEDD4L:56001124|NEDD4L:55833019|rev|+	4	0.972101862302752	6.52623236332221e-12
chr18|NEDD4L:56001124|NEDD4L:55983213|rev|+	6	3.34418367912993e-05	0.111696564592176
chr18|NEDD4L:56009029|NEDD4L:56008269|rev|+	6	1.41710156016493e-09	0.111696564770937
chr18|OSBPL1A:21757976|OSBPL1A:21759799|rev|-	4	0.00678456787853797	0.134125481092788
chr18|PARD6G-AS1:77906137|PARD6G-AS1:77905806|dup|+	3	0.987289153041277	4.70323864352405e-12
chr18|PHLPP1:60527834|PHLPP1:60497267|rev|+	3	0.999155035645286	1.50183141530686e-21
chr18|PIAS2:44395274|PIAS2:44401035|rev|-	5	0.000193808873377435	0.122357395950357
chr18|PIAS2:44400895|PIAS2:44401035|dup|-	4	0.0392187617086464	0.0832444937994309
chr18|PIAS2:44470542|PIAS2:44471017|dup|-	7	0.999711782211104	1.85956800942598e-41
chr18|PIEZO2:10979532|PIEZO2:11066221|rev|-	2	0.992410980271115	2.29573931888851e-11
chr18|PIGN:59739905|PIGN:59763183|rev|-	2	0.505468165561209	0.0133447599482105
chr18|PIGN:59752441|PIGN:59763183|rev|-	3	0.000876647683056423	0.157962697357201
chr18|PIGN:59757708|PIGN:59763183|rev|-	4	0.995756023997299	3.58514046291734e-18
chr18|PIGN:59770026|PIGN:59828618|rev|-	1	0.0669070419646113	0.265821666546313
chr18|PIK3C3:39609405|PIK3C3:39595439|rev|+	4	0.00349531351050321	0.136366175300754
chr18|PIK3C3:39629569|PIK3C3:39607406|rev|+	6	0.699129679919008	9.57628177949292e-09
chr18|PIK3C3:39647477|PIK3C3:39637846|rev|+	1	0.523745691569513	0.0559366877789153
chr18|POLI:51810383|POLI:51797729|rev|+	6	0.999630882775019	5.81435367069055e-36
chr18|POLI:51813781|POLI:51797729|rev|+	4	9.26453215392433e-06	0.136799794855264
chr18|POLI:51818408|POLI:51797729|rev|+	10	1.23496688302323e-06	0.0865197870241222
chr18|PPP4R1:9559416|PPP4R1:9614268|rev|-	2	2.94371577253529e-05	0.193464125214171
chr18|PPP4R1:9583114|PPP4R1:9584826|rev|-	2	0.00297638294443003	0.193462823218603
chr18|PPP4R1:9583114|PPP4R1:9595100|rev|-	7	0.276248401221696	1.70146774099834e-06
chr18|PPP4R1:9588086|PPP4R1:9595100|rev|-	3	0.850491308363168	6.68633858413026e-06
chr18|PQLC1:77662419|PQLC1:77694022|rev|-	2	0.85971996030544	0.000102376060315408
chr18|PTPN2:12825808|PTPN2:12831040|rev|-	4	0.935420110541061	1.49832047406727e-09
chr18|PTPRM:8088849|PTPRM:8076452|rev|+	3	0.980136481186809	8.85312678926453e-11
chr18|PTPRM:8253412|PTPRM:8143644|rev|+	5	0.038208036540883	0.0408992412581485
chr18|PTPRM:8380425|PTPRM:8296365|rev|+	3	0.0118598538124355	0.155930834477572
chr18|RAB31:9862553|RAB31:9845578|rev|+	3	0.980526521346327	7.80050926179494e-11
chr18|RALBP1:9524753|RALBP1:9516842|rev|+	3	0.253202704148143	0.0210622539335731
chr18|RBBP8:20581692|RBBP8:20569183|rev|+	2	0.987112068606333	6.41229765634554e-10
chr18|RBBP8:20581692|RBBP8:20570899|rev|+	5	2.4542505827734e-08	0.122357456241758
chr18|RIOK3:21063099|RBBP8:20564848|rev|+	4	3.35180754776522e-29	0.136799794855264
chr18|RNF138:29691882|RNF138:29691716|dup|+	3	0.333358785669586	0.0105668428556485
chr18|RNF138:29693823|RNF138:29691716|rev|+	2	0.881916189516978	4.99202608110717e-05
chr18|RNF138:29704808|RNF138:29691716|rev|+	2	0.842246527701426	0.00016532691646457
chr18|ROCK1:18533538|ROCK1:18535206|rev|-	5	1.00863880201982e-08	0.122357456241758
chr18|ROCK1P1:118504|ROCK1P1:116841|rev|+	2	9.64162256566617e-05	0.193464125214171
chr18|RPL17-C18orf32:47016823|RPL17-C18orf32:47017815|rev|-	2	0.0618732002908067	0.17327884831594
chr18|RPRD1A:33606862|RPRD1A:33613800|rev|-	2	0.99479771677516	1.81902336066485e-12
chr18|RTTN:67806834|RTTN:67817969|rev|-	7	0.113885650893807	0.000112979647066244
chr18|RTTN:67807335|RTTN:67857955|rev|-	4	0.00150946941564594	0.136775502095839
chr18|RTTN:67809523|RTTN:67857955|rev|-	4	0.000896310623370358	0.136796884478861
chr18|SEC11C:56826063|MALT1:56381314|rev|+	1	2.09003972423187e-08	0.273599589710528
chr18|SEH1L:12963370|SEH1L:12963158|dup|+	3	0.881461359740367	2.1202585880807e-06
chr18|SEH1L:12971250|SEH1L:12951853|rev|+	2	0.00114796674522198	0.193464114436411
chr18|SETBP1:42533305|SETBP1:42260862|rev|+	1	0.900431180937425	0.000459521884123958
chr18|SLC39A6:33688493|SLC39A6:33692544|rev|-	7	2.36376375300354e-08	0.10341092474048
chr18|SLC39A6:33688493|SLC39A6:33702233|rev|-	8	0.958977674953567	1.11135098335102e-20
chr18|SLC39A6:33688493|SLC39A6:33703627|rev|-	4	0.998382347908309	6.09189049948241e-22
chr18|SLC39A6:33688493|SLC39A6:33704663|rev|-	4	0.00169815784118914	0.136761926177279
chr18|SMAD2:45377644|SMAD2:45423180|rev|-	3	0.119168071419981	0.0669541970233653
chr18|SMAD2:45391429|SMAD2:45396935|rev|-	4	0.990202833388342	3.24029204754487e-15
chr18|SMAD2:45391429|SMAD2:45423180|rev|-	4	0.00371153895806143	0.136280114886467
chr18|SMAD2:45394693|SMAD2:45423180|rev|-	5	0.273607852962795	0.00045373550519224
chr18|SMAD4:48581363|SMAD4:48573289|rev|+	5	0.024188907445517	0.0632986837547929
chr18|SMAD4:48593557|SMAD4:48586235|rev|+	1	0.944511986173541	4.9720888071031e-05
chr18|SMCHD1:2762234|SMCHD1:2762102|dup|+	5	0.652177252625661	1.13033511207286e-06
chr18|SMCHD1:2775922|SMCHD1:2762102|rev|+	6	0.000170826451529849	0.111695566794161
chr18|SOGA2:8720494|SOGA2:8718421|rev|+	2	0.979053386543923	1.08287003756162e-08
chr18|SPIRE1:12463349|SPIRE1:12464957|rev|-	3	0.752979827874919	7.44994771297926e-05
chr18|SPIRE1:12463349|SPIRE1:12535600|rev|-	2	0.841869004812908	0.000166934527431804
chr18|SS18:23612362|SS18:23637706|rev|-	3	0.255492475135949	0.0206544378360149
chr18|SS18:23612362|SS18:23658124|rev|-	9	0.999830177475658	6.67569327678239e-54
chr18|SS18:23632587|SS18:23658124|rev|-	5	0.00103619362785404	0.122278270502991
chr18|SS18:23637552|SS18:23658124|rev|-	6	0.493973053896271	7.24357837216042e-07
chr18|TMX3:66346699|TMX3:66365268|rev|-	4	2.69083339304507e-06	0.136799794855264
chr18|TMX3:66364462|TMX3:66365268|rev|-	4	3.54601457222886e-05	0.136799794855247
chr18|TMX3:66364462|TMX3:66369027|rev|-	2	0.000158103157294836	0.193464125214142
chr18|TPGS2:34385336|TPGS2:34398936|rev|-	4	0.0450589977438064	0.0755035117843353
chr18|TRAPPC8:29412046|TRAPPC8:29419420|rev|-	3	0.623113177052557	0.000555702106465944
chr18|TRAPPC8:29437502|TRAPPC8:29488381|rev|-	7	1.09143020652654e-05	0.103410924726045
chr18|TTC39C:21649235|TTC39C:21644103|rev|+	3	1.45433309051703e-06	0.157962796769544
chr18|TTC39C:21663045|TTC39C:21644103|rev|+	5	0.00939300768784397	0.103075399260725
chr18|TTC39C:21663045|TTC39C:21645975|rev|+	1	0.0651770088870574	0.266307853060427
chr18|TTC39C:21705514|TTC39C:21703797|rev|+	3	0.984579181786611	1.71329305394097e-11
chr18|TTC39C:21708947|TTC39C:21644103|rev|+	1	0.00615275051460674	0.273597760178028
chr18|TTC39C:21710381|TTC39C:21662876|rev|+	4	1.07030887164696e-08	0.136799794855264
chr18|TTC39C:21711884|TTC39C:21662876|rev|+	3	0.0229875261937878	0.148530389839498
chr18|TUBB6:12311052|TUBB6:12308256|rev|+	5	0.957303290245491	8.21618310640285e-13
chr18|TYMS:671451|TYMS:670691|rev|+	4	0.193424173513725	0.00922397725725147
chr18|USP14:180339|USP14:178932|rev|+	5	0.814657598068349	1.73076666710932e-08
chr18|USP14:199316|USP14:196636|rev|+	7	0.00436646951433552	0.0644466405347481
chr18|USP14:204692|USP14:202879|rev|+	2	0.941411441664212	2.17748617879725e-06
chr18|VAPA:9937063|VAPA:9931806|rev|+	1	0.917294974361962	0.000233550015512542
chr18|WDR7:54426184|WDR7:54385194|rev|+	2	0.991772545604379	3.8801538362165e-11
chr18|WDR7:54448887|WDR7:54385194|rev|+	8	0.0204725319736826	0.00231646155621071
chr18|WDR7:54448887|WDR7:54426095|rev|+	1	0.418013984715335	0.0942911027156327
chr18|YES1:756556|YES1:756835|dup|-	1	0.939168007313121	7.18201139439596e-05
chr18|ZCCHC2:60217693|ZCCHC2:60206913|rev|+	4	0.995487866623733	6.03660768554885e-18
chr18|ZCCHC2:60223530|ZCCHC2:60212034|rev|+	6	0.00914819935065626	0.0690309386174826
chr18|ZNF236:74563895|ZNF236:74561481|rev|+	3	0.76431829775144	5.96147341397194e-05
chr18|ZNF236:74580819|ZNF236:74561481|rev|+	7	0.913264813910606	4.15690853915464e-15
chr18|ZNF236:74620529|ZNF236:74561481|rev|+	4	0.832137941054794	4.15060606848338e-07
chr18|ZNF236:74640062|ZNF236:74561481|rev|+	3	0.689908735428049	0.000218864897989354
chr18|ZNF236:74640062|ZNF236:74620275|rev|+	4	0.767622186693574	2.61318255110597e-06
chr18|ZNF236:74649299|ZNF236:74561481|rev|+	5	1.20831015866758e-08	0.122357456241758
chr18|ZNF236:74659608|ZNF236:74561481|rev|+	3	0.688566893665744	0.000223398675489574
chr18|ZNF236:74672811|ZNF236:74638992|rev|+	4	0.000206671962203569	0.136799793020823
chr18|ZNF407:72593075|ZNF407:72589152|rev|+	2	0.134178766933939	0.127009427706899
chr18|ZNF407:72601994|ZNF407:72493383|rev|+	7	0.0161357273098856	0.0162805896008713
chr18|ZNF516:74090809|ZNF516:74092259|rev|-	2	0.995701032024106	4.80033649929901e-13
chr18|ZNF532:56606853|ZNF532:56601664|rev|+	6	2.08177518173598e-08	0.111696564770937
chr18|ZNF532:56606853|ZNF532:56606676|dup|+	6	0.999856084480127	3.25142661455205e-41
chr18|ZNF532:56621031|ZNF532:56601664|rev|+	4	0.00189306799816117	0.136743415445464
chr19|ABCA7:1057083|ABCA7:1054191|rev|+	6	0.981208877170574	4.14483764832674e-18
chr19|ABCA7:1064252|ABCA7:1055905|rev|+	1	0.0685187991520593	0.265355942609625
chr19|ABCA7:1065570|ABCA7:1054191|rev|+	2	0.000984956024319582	0.193464120617637
chr19|ABCA7:1065570|ABCA7:1061780|rev|+	3	0.984128325741004	2.07149643362596e-11
chr19|ACTN4:39215205|ACTN4:39215070|dup|+	4	0.984431837327007	1.05988293161802e-13
chr19|ADAMTS10:8651005|ADAMTS10:8657754|rev|-	7	9.61943610344257e-08	0.10341092474048
chr19|ADCK4:41197433|ADCK4:41198942|rev|-	4	0.931571813421199	2.13812580875584e-09
chr19|ADCK4:41197433|ADCK4:41208598|rev|-	5	0.123092251306974	0.0055635476893163
chr19|ADCK4:41198855|ADCK4:41208598|rev|-	2	0.0402710192680887	0.18501280699491
chr19|AES:3054117|AES:3056354|rev|-	4	1.00517093439669e-06	0.136799794855264
chr19|AKAP8L:15507960|AKAP8L:15510221|rev|-	2	0.987348128353915	5.73380216098519e-10
chr19|AKT2:40743875|AKT2:40746017|rev|-	3	0.228912978461972	0.0259156902356366
chr19|AKT2:40747844|AKT2:40748594|rev|-	3	0.000448113075701738	0.157962794056158
chr19|ANKRD27:33090609|ANKRD27:33098738|rev|-	8	0.00074099129271455	0.0883320952189113
chr19|ANKRD27:33108494|ANKRD27:33116872|rev|-	5	1.10152853363727e-09	0.122357456241758
chr19|ANKRD27:33113327|ANKRD27:33116872|rev|-	5	0.997793343487447	9.4504227368743e-24
chr19|ANKRD27:33134028|ANKRD27:33134537|rev|-	2	0.728617264998441	0.00138498523204819
chr19|ANO8:17440933|ANO8:17444363|rev|-	2	0.978239692950741	1.3396446775768e-08
chr19|AP1M1:16346156|AP1M1:16344303|rev|+	3	0.000477127594324006	0.157962792899215
chr19|AP2A1:50285981|AP2A1:50285013|rev|+	4	0.329403855572603	0.00184327601761829
chr19|AP2A1:50309034|AP2A1:50298886|rev|+	7	1.68950637189664e-09	0.10341092474048
chr19|AP2S1:47341422|AP2S1:47341805|dup|-	4	0.283484434243243	0.0031426016937593
chr19|AP2S1:47341422|AP2S1:47342056|rev|-	4	0.553688490890282	0.000116061991920062
chr19|AP2S1:47341422|AP2S1:47342835|rev|-	2	0.0895264162748989	0.155644734012925
chr19|AP2S1:47341422|AP2S1:47349399|rev|-	7	0.999139359946506	2.25258014278198e-35
chr19|AP3D1:2111283|AP3D1:2132577|rev|-	6	0.00114085469267811	0.110755914874846
chr19|AP3D1:2116603|AP3D1:2121878|rev|-	4	0.832942883002052	4.0387856209062e-07
chr19|AP3D1:2120860|AP3D1:2121878|rev|-	3	0.0122046447563656	0.155773843771777
chr19|AP3D1:2127150|AP3D1:2130536|rev|-	2	0.0698392997437469	0.168362733870379
chr19|AP3D1:2127150|AP3D1:2137090|rev|-	3	8.23846764185296e-09	0.157962796769544
chr19|AP3D1:2129088|AP3D1:2137806|rev|-	5	5.80644554873601e-05	0.122357456176854
chr19|AP3D1:2130406|AP3D1:2137090|rev|-	4	0.272951230161608	0.00355422533720076
chr19|AP3D1:2137009|AP3D1:2138713|rev|-	5	0.0162183837307021	0.082483981841129
chr19|AP3D1:2137725|AP3D1:2138713|rev|-	4	0.0186477466893848	0.116395311849317
chr19|APBA3:3750770|APBA3:3751551|rev|-	5	0.123738144419865	0.00549407527204373
chr19|APBA3:3751186|APBA3:3751551|rev|-	3	0.0329208124390292	0.139409611893491
chr19|APC2:1462176|APC2:1460179|rev|+	5	0.81385813161607	1.78007425012829e-08
chr19|APOE:45412650|APOE:45411789|dup|+	5	0.993419389138876	2.62153245997946e-19
chr19|ARHGEF18:7509340|ARHGEF18:7509089|dup|+	1	0.497952047374006	0.064286201263263
chr19|ARHGEF18:7521289|ARHGEF18:7509089|rev|+	2	0.00239980099109255	0.193463649800131
chr19|ARID3A:968503|ARID3A:932417|rev|+	6	4.87828834692919e-06	0.111696564770937
chr19|ARID3A:968503|ARID3A:964832|rev|+	5	0.359138167235721	0.000128858434689949
chr19|ARMC6:19165130|ARMC6:19162430|rev|+	5	0.993336365074191	2.92863598309667e-19
chr19|ARMC6:19166737|ARMC6:19166599|dup|+	2	0.986870114814785	7.17372547933227e-10
chr19|ARMC6:19168987|ARMC6:19166599|rev|+	3	0.999563433594077	2.47173427130119e-24
chr19|ARRDC2:18121538|ARRDC2:18119519|rev|+	1	0.840090886182217	0.00230679522278782
chr19|ASF1B:14230320|ASF1B:14237049|rev|-	2	0.0337401077929983	0.187821272522658
chr19|ASNA1:12859137|ASNA1:12849324|rev|+	8	0.916918934794118	7.823318650557e-18
chr19|ASNA1:12859137|ASNA1:12856422|rev|+	5	0.112162345650238	0.00690988595824719
chr19|ATG4D:10662797|ATG4D:10662720|dup|+	5	0.543757577663465	7.85843483290348e-06
chr19|ATP13A1:19756455|ATP13A1:19756599|dup|-	5	0.00199158566373838	0.121722407373433
chr19|ATP13A1:19756682|ATP13A1:19757156|rev|-	5	0.213144418536234	0.00115516327992542
chr19|ATP13A1:19756682|ATP13A1:19763529|rev|-	6	0.999680190070695	9.76214909343892e-37
chr19|ATP13A1:19756682|ATP13A1:19766262|rev|-	6	0.997862218131684	3.48822385281128e-27
chr19|ATP13A1:19767655|ATP13A1:19767725|dup|-	3	0.471398788605164	0.00297958166143237
chr19|ATP5D:1241990|ABCA7:1055095|rev|+	1	3.70003968608368e-09	0.273599589710528
chr19|ATP5D:1244824|ATP5D:1242454|rev|+	3	0.223852675038295	0.0270604657801342
chr19|AXL:41737203|AXL:41736871|rev|+	3	0.99866824967637	9.68451810370087e-20
chr19|AXL:41754725|AXL:41754418|rev|+	9	0.0377754701786027	3.82732526132661e-05
chr19|AXL:41767671|AXL:41727784|rev|+	3	0.421470970368341	0.00479474949172024
chr19|AXL:41767671|AXL:41763397|rev|+	7	0.336529419781596	4.72309967294961e-07
chr19|BABAM1:17384994|BABAM1:17382405|rev|+	2	0.803836534098054	0.000394528347709345
chr19|BABAM1:17384994|BABAM1:17384915|dup|+	4	0.909730607145348	1.13772443505377e-08
chr19|BABAM1:17387718|BABAM1:17387303|rev|+	5	0.00172833070215663	0.121939500511266
chr19|BAX:49464519|BAX:49458116|rev|+	5	0.572396804119017	4.87049443920686e-06
chr19|BAX:49464519|BAX:49458804|rev|+	2	0.74115474758555	0.0011561635901477
chr19|BAX:49464519|BAX:49458943|rev|+	4	0.993922185733941	7.22360036662166e-17
chr19|BAX:49464519|BAX:49459454|rev|+	1	0.927954614189705	0.000138784145599577
chr19|BAX:49464519|BAX:49464066|rev|+	4	0.000148252760370898	0.136799794596328
chr19|BBC3:47724078|BBC3:47730011|rev|-	3	0.19676801073599	0.0341214937327513
chr19|BSG:582582|BSG:579499|rev|+	2	0.806208158363977	0.000376068698702774
chr19|BST2:17513754|BST2:17514135|dup|-	4	4.02430083362501e-06	0.136799794855264
chr19|BST2:17513754|BST2:17514633|rev|-	2	0.27361559696257	0.0607015071611254
chr19|C19orf21:764318|C19orf21:763500|dup|+	4	0.809704836328806	8.4503736530432e-07
chr19|C19orf40:33464208|C19orf40:33464089|dup|+	4	3.74908358044076e-06	0.136799794855264
chr19|C19orf43:12841453|C19orf43:12841882|dup|-	5	0.000457576040096138	0.122354118277667
chr19|C19orf43:12841453|C19orf43:12842235|rev|-	6	4.7708660217894e-05	0.111696563312158
chr19|C19orf43:12841453|C19orf43:12845529|rev|-	4	0.999455907411713	1.12550936983926e-26
chr19|C19orf48:51300960|C19orf48:51302614|rev|-	3	0.552579499153946	0.00128272585885156
chr19|C19orf48:51300960|C19orf48:51305514|rev|-	1	0.000161256320001784	0.273599589710528
chr19|C19orf48:51305473|C19orf48:51305871|rev|-	2	3.31833634647144e-05	0.193464125214171
chr19|C19orf55:36255837|C19orf55:36253153|rev|+	5	0.835094242732958	8.07318547013942e-09
chr19|C19orf77:3474404|C19orf77:3474994|dup|-	1	0.358647327781972	0.120537382960358
chr19|C19orf77:3474404|C19orf77:3478927|rev|-	2	0.0300538230519897	0.189193549142063
chr19|C19orf77:3474404|C19orf77:3480540|rev|-	3	0.119106608886945	0.0669904327083982
