Chr	Start	End	SRR445016_pairs_Chimeric.out.junction
chr21	47533922	47536728	1
chr21	47533922	47537367	1
chr21	47533922	47546455	1
chr21	47535786	47537367	1
chr21	47537314	47537850	1
chr21	47537788	47542072	1
chr21	47538528	47551939	1
chr21	47538591	47538915	1
chr21	47538591	47538921	1
chr21	47538591	47538926	2
chr21	47538769	47538909	1
chr21	47539416	47539470	1
chr21	47539734	47545852	1
chr21	47539739	47546455	1
chr21	47542022	47542445	1
chr21	47542071	47542377	1
chr21	47542410	47544834	3
chr21	47542410	47546455	2
chr21	47542446	47542757	1
chr21	47542789	47544834	1
chr21	47544565	47544834	1
chr21	47544565	47546455	1
chr21	47544834	47545157	10
chr21	47544834	47545161	1
chr21	47545863	47552136	1
chr21	47550558	47550883	1
chr21	47551957	47552710	1
chr21	47632939	47639486	1
chr21	47684031	47692743	1
chr21	47690315	47697631	1
chr21	47692475	47700489	1
chr21	47692475	47697520	1
chr21	47692475	47692743	1
chr21	47693302	47697631	5
chr21	47693302	47697756	1
chr21	47693302	47700051	1
chr21	47695100	47700489	4
chr21	47697441	47700051	1
chr21	47697441	47700489	4
chr21	47699907	47700489	12
chr21	47720397	47737182	1
chr21	47720633	47738134	1
chr21	47720633	47738153	1
chr21	47721911	47722490	1
chr21	47721911	47735461	1
chr21	47722399	47738134	2
chr21	47722399	47735461	2
chr21	47731370	47738134	1
chr21	47734630	47735461	29
chr21	47734630	47738134	1
chr21	47737926	47738134	1
chr21	47737926	47738875	2
chr21	47746291	47746503	1
chr21	47768926	47769734	42
chr21	47768926	47771454	1
chr21	47801609	47805898	47
chr21	47801609	47811291	3
chr21	47805747	47811291	2
chr21	47808657	47811291	4
chr21	47810585	47811291	2
chr21	47817179	47818169	1
chr21	47845745	47862486	1
chr21	47850572	47851411	2
chr21	47855817	47856994	1
chr21	47856892	47858250	1
chr21	47904670	47910632	3
chr21	47904670	47917020	1
chr21	47904670	47918746	2
chr21	47904670	47924402	1
chr21	47969684	47976004	2
chr21	47985626	47987587	1
chr21	48063444	48064400	4
chr21	48063447	48069651	2
chr21	48063447	48064400	34
chr21	48068370	48069651	1
chr22	16877391	16877545	1
chr22	16915973	16916091	1
chr22	17525763	17528316	38
chr22	17578687	17579777	1
chr22	17589217	17589389	2
chr22	17619440	17624021	1
chr22	17621949	17624021	2
chr22	17621949	17630739	2
chr22	17623988	17630635	1
chr22	17625914	17630635	1
chr22	18077295	18082861	5
chr22	18080960	18082861	22
chr22	18138428	18138598	1
chr22	18138428	18178976	1
chr22	18138428	18171908	5
chr22	18165980	18178976	2
chr22	18165980	18185152	7
chr22	18171752	18178976	2
chr22	18175122	18178976	5
chr22	18178907	18185152	8
chr22	18185009	18185152	1
chr22	18226569	18232940	1
chr22	18299456	18305826	2
chr22	18304193	18304936	1
chr22	18324588	18324783	5
chr22	18324588	18379747	3
chr22	18347665	18379747	1
chr22	18347665	18354789	5
chr22	18362112	18371996	1
chr22	18368644	18371994	1
chr22	18368644	18374398	1
chr22	18368644	18389652	1
chr22	18382214	18385513	1
chr22	18439961	18441128	1
chr22	18571675	18571826	2
chr22	19028571	19029472	2
chr22	19044499	19050791	1
chr22	19050715	19055738	2
chr22	19050715	19077003	2
chr22	19178816	19187352	5
chr22	19207394	19214169	1
chr22	19241482	19241750	3
chr22	19452725	19463125	2
chr22	19462591	19463125	2
chr22	19496053	19502410	1
chr22	19695413	19695598	1
chr22	19776089	19776483	1
chr22	19789524	19799970	1
chr22	19789524	19808898	3
chr22	19808121	19808898	3
chr22	19864563	19870984	1
chr22	19882930	19885653	1
chr22	20024283	20043536	2
chr22	20030859	20043536	2
chr22	20030878	20043536	3
chr22	20030878	20041074	1
chr22	20039988	20041074	3
chr22	20039988	20043536	1
chr22	20078958	20082318	11
chr22	20082236	20093800	1
chr22	20099912	20102602	1
chr22	20126717	20129053	1
chr22	20126717	20131279	3
chr22	20128140	20129053	1
chr22	20302385	20302858	1
chr22	20393534	20394648	1
chr22	20397113	20398694	2
chr22	20717915	20718607	1
chr22	20754922	20755662	5
chr22	20819145	20819863	6
chr22	20819145	20825802	3
chr22	20886276	20886428	1
chr22	20891064	20891209	1
chr22	20891404	20921104	1
chr22	20905723	20909435	11
chr22	20905723	20922918	1
chr22	20909223	20909435	9
chr22	20909223	20921104	2
chr22	20909223	20922918	3
chr22	20939594	20939935	1
chr22	21071996	21073110	1
chr22	21082062	21084299	1
chr22	21087259	21088482	1
chr22	21087259	21107468	1
chr22	21087259	21088870	1
chr22	21087259	21088841	1
chr22	21115592	21119981	2
chr22	21119105	21119981	13
chr22	21142279	21147531	2
chr22	21147481	21150602	1
chr22	21147481	21154054	2
chr22	21147481	21193019	3
chr22	21152872	21153564	1
chr22	21157479	21165320	1
chr22	21158588	21193019	3
chr22	21158588	21161746	1
chr22	21158588	21159453	2
chr22	21161650	21167794	1
chr22	21161650	21193019	1
chr22	21165255	21167794	3
chr22	21172771	21174899	1
chr22	21178614	21193019	12
chr22	21188850	21193019	2
chr22	21288067	21288532	456
chr22	21340130	21340457	1
chr22	21348044	21348192	2
chr22	21837309	21838423	3
chr22	21837309	21842312	1
chr22	21841089	21842699	1
chr22	21841089	21842670	5
chr22	21947150	21965332	1
chr22	21965146	21965332	1
chr22	21998186	21998321	1
chr22	22024202	22029404	8
chr22	22026619	22029404	1
chr22	22035588	22037546	1
chr22	22035588	22039202	2
chr22	22048105	22049785	3
chr22	22055265	22065197	3
chr22	22123484	22127271	4
chr22	22123484	22143097	4
chr22	22142546	22143097	1
chr22	22153301	22162135	8
chr22	22160139	22162135	38
chr22	22279942	22288598	2
chr22	22287763	22288598	8
chr22	22322116	22322990	1
chr22	22324582	22327090	3
chr22	22326249	22327090	1
chr22	22326984	22328860	1
chr22	23088531	23088674	1
chr22	23245910	23246049	1
chr22	23488792	23492341	1
chr22	23492250	23495321	2
chr22	23494648	23495321	2
chr22	23530036	23533871	1
chr22	23533760	23596167	1
chr22	23603137	23603727	2
chr22	23610595	23615961	2
chr22	23615268	23615961	26
chr22	23634728	23635125	1
chr22	23634728	23637342	1
chr22	23656548	23656687	1
chr22	24133943	24135875	9
chr22	24133943	24159123	3
chr22	24133943	24167602	1
chr22	24145482	24159123	1
chr22	24158957	24159123	1
chr22	24158957	24167602	4
chr22	24158959	24167602	1
chr22	24431892	24434909	7
chr22	24431892	24437721	1
chr22	24431892	24439546	1
chr22	24437587	24439546	1
chr22	24445553	24458488	1
chr22	24468304	24472233	1
chr22	24509533	24530382	6
chr22	24515334	24530382	6
chr22	24526830	24526968	1
chr22	24942882	24944969	3
chr22	24943876	24944969	1
chr22	24953625	24953768	1
chr22	24963952	24964144	3
chr22	24964080	24968067	1
chr22	25250963	25251647	1
chr22	25747579	25753393	1
chr22	25750563	25756190	2
chr22	25771780	25771975	62
chr22	25771780	25777545	141
chr22	25777348	25777545	3
chr22	25851679	25855482	1
chr22	25851679	25862399	1
chr22	25853226	25855482	1
chr22	25902205	25908251	1
chr22	26853825	26854543	28
chr22	26864517	26868905	2
chr22	26872959	26875321	6
chr22	26892039	26892855	13
chr22	26902269	26902894	2
chr22	26921995	26924228	1
chr22	26921995	26928711	2
chr22	26921995	26932452	2
chr22	26928661	26932452	1
chr22	26932254	26937684	2
chr22	26932254	26940641	2
chr22	26936755	26937684	7
chr22	26936755	26940641	10
chr22	26940570	26943584	3
chr22	27122607	27130466	1
chr22	27741980	27742097	1
chr22	27913178	27913337	1
chr22	27969354	27969517	1
chr22	28269726	28288318	2
chr22	28269726	28293880	8
chr22	28269726	28310335	8
chr22	28284992	28288318	1
chr22	28288117	28290410	1
chr22	28290364	28290626	1
chr22	28290364	28293880	2
chr22	28290543	28293880	9
chr22	28290543	28310335	4
chr22	28306952	28310335	14
chr22	28490068	28492396	1
chr22	28490068	28498192	2
chr22	28494903	28497268	3
chr22	28559080	28559587	24
chr22	28692186	28693840	117
chr22	28692186	28695657	2
chr22	28910554	28915308	2
chr22	28910745	28911704	5
chr22	28910745	28915308	75
chr22	28911615	28915308	1
chr22	28911615	29025818	1
chr22	28915233	28946139	1
chr22	29025540	29025818	23
chr22	29025540	29029962	24
chr22	29083858	29091861	1
chr22	29090020	29091861	12
chr22	29090020	29095925	1
chr22	29091115	29108005	1
chr22	29091698	29091861	2
chr22	29091698	29095925	2
chr22	29095826	29108005	1
chr22	29095826	29130715	2
chr22	29105994	29130715	1
chr22	29120874	29130715	1
chr22	29120965	29121355	5
chr22	29120965	29130715	1
chr22	29130391	29130715	1
chr22	29140603	29141996	3
chr22	29176936	29177160	2
chr22	29193065	29195141	1
chr22	29299705	29300350	1
chr22	29438483	29440878	1
chr22	29439287	29440878	2
chr22	29439287	29442871	1
chr22	29440768	29442871	1
chr22	29490246	29494941	7
chr22	29493496	29493698	1
chr22	29517345	29521404	29
chr22	29674019	29674205	2
chr22	29678379	29683123	2
chr22	29730254	29745372	1
chr22	29734979	29738372	1
chr22	29736645	29738372	1
chr22	29745207	29747814	3
chr22	29745207	29755948	1
chr22	29745207	29750860	1
chr22	29746024	29747814	5
chr22	29750639	29752605	2
chr22	29750639	29755948	2
chr22	29752415	29752605	1
chr22	29752415	29752806	5
chr22	29752415	29755948	1
chr22	29907095	29908125	3
chr22	29932613	29935465	5
chr22	30032740	30035201	52
chr22	30032740	30038274	128
chr22	30050646	30057328	3
chr22	30050646	30064435	3
chr22	30050646	30061053	2
chr22	30050646	30054253	1
chr22	30057194	30061053	1
chr22	30060979	30064435	2
chr22	30165512	30165632	1
chr22	30165709	30165918	1
chr22	30189349	30189665	4
chr22	30209419	30210756	3
chr22	30209419	30218453	2
chr22	30209419	30221246	1
chr22	30209419	30221769	3
chr22	30211995	30228331	1
chr22	30218324	30228331	6
chr22	30218324	30221769	2
chr22	30221076	30221769	1
chr22	30221076	30228331	3
chr22	30348507	30375041	2
chr22	30353025	30375041	4
chr22	30353025	30387659	2
chr22	30366965	30375041	34
chr22	30366965	30384551	4
chr22	30366965	30394846	4
chr22	30366965	30398982	1
chr22	30374431	30375041	16
chr22	30374431	30387659	9
chr22	30374431	30394846	7
chr22	30384469	30387659	13
chr22	30700520	30717726	1
chr22	30781893	30782130	1
chr22	30975738	30976165	1
chr22	31090195	31091540	1
chr22	31137148	31137356	1
chr22	31329620	31329691	1
chr22	31332777	31332920	1
chr22	31341440	31341628	1
chr22	31484101	31484419	3
chr22	31485326	31485415	1
chr22	31485685	31486166	17
chr22	31491289	31493324	3
chr22	31529392	31529506	1
chr22	31583033	31583256	1
chr22	31654277	31656063	2
chr22	31654277	31658777	2
chr22	31658120	31669493	1
chr22	31661932	31664186	5
chr22	31661932	31667187	2
chr22	31661932	31669493	2
chr22	31795595	31807067	1
chr22	31799015	31799190	1
chr22	31799015	31807067	4
chr22	31806998	31816411	1
chr22	31957276	31985563	1
chr22	31969044	31985563	1
chr22	31971217	31974438	2
chr22	31976258	31985563	3
chr22	31976258	31998279	1
chr22	31976258	31998771	2
chr22	31976258	32007826	1
chr22	31979861	31985563	4
chr22	31979861	31998771	2
chr22	31985433	31998771	1
chr22	31998198	31998771	26
chr22	31998198	32004019	2
chr22	32000295	32004019	1
chr22	32003923	32007826	1
chr22	32007129	32007826	8
chr22	32019670	32022002	4
chr22	32044087	32046764	17
chr22	32044087	32049101	1
chr22	32049056	32057294	1
chr22	32084142	32100712	2
chr22	32097642	32099707	2
chr22	32097642	32100712	1
chr22	32099536	32100712	1
chr22	32113224	32134875	1
chr22	32121524	32122987	1
chr22	32121524	32134897	21
chr22	32134373	32134897	20
chr22	32154532	32164849	13
chr22	32154532	32174154	1
chr22	32154532	32161046	21
chr22	32174085	32179971	1
chr22	32179893	32188803	1
chr22	32180800	32188803	1
chr22	32180800	32194642	1
chr22	32180800	32200209	1
chr22	32180800	32202177	1
chr22	32188019	32193689	2
chr22	32188019	32194642	1
chr22	32188731	32194642	1
chr22	32188731	32202177	1
chr22	32198690	32200901	1
chr22	32206507	32211198	4
chr22	32217488	32218776	1
chr22	32217488	32218792	2
chr22	32217488	32229966	1
chr22	32234671	32239798	1
chr22	32234671	32242953	3
chr22	32239081	32239798	1
chr22	32239081	32242953	1
chr22	32241004	32241223	10
chr22	32241004	32242953	5
chr22	32253431	32272251	1
chr22	32266576	32269318	1
chr22	32272143	32275738	3
chr22	32297728	32302511	1
chr22	32802649	32804820	2
chr22	32874968	32875262	91
chr22	32874968	32881196	40
chr22	32874968	32883815	6
chr22	32875120	32881196	4
chr22	32875120	32889268	1
chr22	33777905	33780290	1
chr22	33960834	33973950	5
chr22	33960834	34000544	1
chr22	33960834	34022310	1
chr22	34000421	34022310	1
chr22	34155864	34157545	1
chr22	34157358	34226197	2
chr22	34157358	34302838	2
chr22	34157358	34161940	3
chr22	34157358	34157545	7
chr22	35679955	35683445	1
chr22	35679955	35684400	4
chr22	35679955	35689736	1
chr22	35681990	35689736	1
chr22	35688985	35689736	8
chr22	35713870	35719907	1
chr22	35717952	35719170	2
chr22	35717952	35719907	1
chr22	35799200	35799535	1
chr22	35799200	35819334	1
chr22	35799407	35804556	1
chr22	35811966	35812296	1
chr22	35815877	35819334	2
chr22	36155935	36157515	2
chr22	36155935	36174125	1
chr22	36161470	36164396	1
chr22	36161470	36174125	10
chr22	36177647	36206051	1
chr22	36186369	36186492	1
chr22	36205827	36206051	23
chr22	36232630	36232794	1
chr22	36332339	36334945	1
chr22	36332660	36334945	2
chr22	36388724	36388822	1
chr22	36677735	36695065	1
chr22	36680139	36680311	1
chr22	36681398	36681703	3
chr22	36683085	36683197	1
chr22	36689949	36690137	2
chr22	36689995	36690077	1
chr22	36690201	36692929	1
chr22	36690978	36691615	1
chr22	36694965	36697711	1
chr22	36695471	36695614	1
chr22	36696364	36696445	1
chr22	36705327	36710363	1
chr22	36712562	36714370	37
chr22	36722613	36745300	1
chr22	36737415	36737571	1
chr22	36737415	36759960	1
chr22	36737415	36745300	50
chr22	36744949	36745300	6
chr22	36889680	36897454	1
chr22	36894038	36897454	2
chr22	36900145	36900813	2
chr22	36908507	36916735	1
chr22	36912525	36913478	1
chr22	36914810	36915584	77
chr22	36914810	36916735	2
chr22	36919256	36920779	1
chr22	36919256	36922178	2
chr22	36919256	36925192	1
chr22	37453438	37455478	1
chr22	37455479	37456818	1
chr22	37461929	37462312	1
chr22	37885277	37885391	1
chr22	37962079	37962819	1
chr22	38014455	38017703	8
chr22	38019334	38019640	39
chr22	38019334	38021956	4
chr22	38074383	38074661	10
chr22	38074490	38074661	1
chr22	38083917	38084999	31
chr22	38170544	38172068	1
chr22	38201987	38202052	2
chr22	38202491	38202570	1
chr22	38202517	38202682	1
chr22	38202547	38202679	1
chr22	38202558	38202689	1
chr22	38208862	38209616	2
chr22	38208894	38209616	12
chr22	38227846	38229213	1
chr22	38246022	38247497	1
chr22	38254686	38266354	2
chr22	38259314	38271958	1
chr22	38266183	38272018	1
chr22	38266183	38274178	5
chr22	38266213	38270501	2
chr22	38270377	38272018	1
chr22	38270377	38274178	4
chr22	38273681	38274178	2
chr22	38307959	38308499	1
chr22	38307959	38315185	13
chr22	38307959	38333799	2
chr22	38307959	38337540	1
chr22	38313714	38315185	12
chr22	38313714	38333799	1
chr22	38317979	38318433	1
chr22	38327806	38329119	1
chr22	38333087	38333826	2
chr22	38539112	38541660	4
chr22	38565225	38565478	1
chr22	38609897	38610408	2
chr22	38616049	38616186	1
chr22	38641941	38644025	82
chr22	38643776	38644025	19
chr22	38689261	38691453	1
chr22	38689261	38710174	2
chr22	38694432	38694642	1
chr22	38694791	38710174	2
chr22	38695900	38696957	6
chr22	38695900	38699253	1
chr22	38696729	38699253	2
chr22	38698866	38699253	27
chr22	38698866	38699425	1
chr22	38698866	38710174	2
chr22	38870238	38870628	4
chr22	38889715	38891051	1
chr22	38890635	38891051	1
chr22	38890635	38897285	24
chr22	38891801	38894578	3
chr22	38891801	38895504	4
chr22	38891801	38897285	7
chr22	38894090	38894578	2
chr22	38894090	38895504	3
chr22	38894090	38897285	10
chr22	38895405	38897285	20
chr22	38915908	38964294	1
chr22	38916029	38964294	1
chr22	38917613	38934617	5
chr22	38917613	38933657	2
chr22	38933597	38934617	14
chr22	38933597	38958374	2
chr22	38933597	38964291	2
chr22	38933597	38964294	4
chr22	38934300	38934617	1
chr22	38948671	38958374	4
chr22	38948671	38964291	1
chr22	38948671	38964294	17
chr22	38958292	38964294	4
chr22	39003394	39019284	1
chr22	39016217	39019284	2
chr22	39032456	39035729	1
chr22	39034751	39035729	3
chr22	39077982	39078446	1
chr22	39083712	39096128	4
chr22	39084940	39085429	1
chr22	39104850	39106177	1
chr22	39104850	39113005	1
chr22	39111912	39113005	3
chr22	39146230	39146979	1
chr22	39146443	39146540	1
chr22	39534641	39537441	1
chr22	39709506	39709629	3
chr22	39711374	39714597	2
chr22	39770321	39770558	1
chr22	39910620	39911796	3
chr22	40513059	40552186	8
chr22	40513059	40521866	3
chr22	40666126	40669604	7
chr22	40669429	40681774	5
chr22	40669429	40697337	1
chr22	40673081	40681774	2
chr22	40696459	40697337	1
chr22	40704516	40709001	1
chr22	40708509	40712016	1
chr22	40722957	40723154	1
chr22	40745836	40750331	4
chr22	40749077	40750331	3
chr22	40749077	40759075	13
chr22	40750252	40759075	2
chr22	40754868	40755310	1
chr22	40754868	40762502	4
chr22	40754868	40759075	2
chr22	40756406	40759075	2
chr22	40757277	40757670	1
chr22	40760280	40762502	7
chr22	40797597	40798209	1
chr22	40805528	40805662	2
chr22	40825610	40827484	5
chr22	40910792	40915616	1
chr22	40948110	40948371	1
chr22	41169941	41175129	1
chr22	41226844	41231891	1
chr22	41228573	41244373	3
chr22	41236630	41246884	2
chr22	41236630	41244373	4
chr22	41265003	41266143	8
chr22	41265003	41278181	1
chr22	41265003	41282519	2
chr22	41277774	41278181	18
chr22	41277774	41282519	5
chr22	41282317	41305239	1
chr22	41282317	41310328	2
chr22	41303591	41310328	8
chr22	41318337	41318517	1
chr22	41318337	41322467	1
chr22	41320366	41322467	1
chr22	41513191	41513825	1
chr22	41513191	41526007	1
chr22	41513191	41523752	1
chr22	41513191	41522044	1
chr22	41521868	41523752	3
chr22	41521868	41526007	6
chr22	41521868	41531910	1
chr22	41521868	41542820	1
chr22	41525894	41527637	1
chr22	41527392	41531910	2
chr22	41531817	41533794	4
chr22	41531817	41536261	17
chr22	41531817	41542820	1
chr22	41533657	41536261	1
chr22	41533657	41537226	1
chr22	41536144	41537226	7
chr22	41536144	41542820	1
chr22	41537052	41537226	1
chr22	41541385	41542820	1
chr22	41541403	41542820	2
chr22	41542743	41543950	1
chr22	41543841	41545179	1
chr22	41547837	41554504	1
chr22	41550999	41562670	1
chr22	41550999	41560134	1
chr22	41550999	41558783	1
chr22	41550999	41556726	2
chr22	41554416	41560134	3
chr22	41616738	41617291	2
chr22	41641119	41642676	2
chr22	41645334	41647113	1
chr22	41645334	41677086	1
chr22	41645733	41648995	2
chr22	41650312	41677216	1
chr22	41652025	41652828	1
chr22	41652025	41654110	2
chr22	41652025	41657584	5
chr22	41657450	41660847	1
chr22	41657450	41664160	1
chr22	41657450	41677086	5
chr22	41660668	41670731	16
chr22	41660668	41677086	17
chr22	41664101	41670731	2
chr22	41664101	41677086	46
chr22	41664101	41677216	1
chr22	41670604	41670731	1
chr22	41670604	41677086	70
chr22	41670604	41677216	1
chr22	41670604	41678837	1
chr22	41676310	41677086	2
chr22	41697718	41721601	1
chr22	41697718	41747650	1
chr22	41721568	41721922	19
chr22	41726027	41736141	1
chr22	41726027	41735195	5
chr22	41734317	41735195	110
chr22	41734317	41737150	1
chr22	41734317	41739580	2
chr22	41734317	41742212	2
chr22	41735013	41735183	1
chr22	41738533	41739580	125
chr22	41738537	41739580	4
chr22	41739419	41739580	1
chr22	41742147	41744171	1
chr22	41744071	41747650	2
chr22	41747615	41752746	1
chr22	41753308	41753401	1
chr22	41755480	41755589	1
chr22	41792178	41792253	1
chr22	41794639	41794726	1
chr22	41831344	41831498	1
chr22	41855945	41856491	1
chr22	41865143	41904053	1
chr22	41865187	41865327	2
chr22	41895730	41904053	2
chr22	41903795	41914576	1
chr22	41907880	41916280	1
chr22	41911771	41913473	2
chr22	41926691	41936799	12
chr22	41926691	41928749	2
chr22	41926691	41928161	1
chr22	41936703	41940125	1
chr22	41979963	41982197	1
chr22	41979963	41980607	24
chr22	41980130	41980299	1
chr22	41999263	42003865	3
chr22	42017994	42024234	1
chr22	42024122	42033795	1
chr22	42032117	42032774	1
chr22	42032117	42033795	4
chr22	42041430	42043086	1
chr22	42042900	42043086	1
chr22	42052907	42054356	6
chr22	42054256	42057448	2
chr22	42076248	42078591	2
chr22	42204879	42206004	9
chr22	42204879	42209826	87
chr22	42204879	42209449	1
chr22	42204879	42206295	259
chr22	42209268	42209826	2
chr22	42262835	42264796	4
chr22	42262835	42267039	11
chr22	42262835	42273425	1
chr22	42264615	42264796	1
chr22	42264615	42274127	1
chr22	42271341	42290941	1
chr22	42276720	42276996	1
chr22	42289121	42290941	7
chr22	42339614	42343136	1
chr22	42341229	42342500	1
chr22	42463317	42463768	1
chr22	42545919	42549210	1
chr22	42605657	42611347	1
chr22	42970686	42973968	5
chr22	42976432	42977934	1
chr22	42983449	42995799	1
chr22	42987961	42992371	2
chr22	42991543	42992371	6
chr22	42995704	42999166	3
chr22	43203079	43204896	2
chr22	43203079	43206950	2
chr22	43203079	43219708	1
chr22	43267061	43272205	1
chr22	43272143	43278310	1
chr22	43286953	43287188	72
chr22	43455390	43460330	2
chr22	43459819	43460330	3
chr22	43464416	43475992	1
chr22	43527932	43528119	1
chr22	43555216	43557196	1
chr22	43569721	43570621	2
chr22	43569721	43572402	4
chr22	44127579	44131873	2
chr22	44322815	44324769	1
chr22	44322815	44335333	1
chr22	44322815	44336005	1
chr22	44322820	44336005	1
chr22	44328758	44336005	2
chr22	44328758	44340675	1
chr22	44335216	44336005	1
chr22	44368116	44373838	1
chr22	44369116	44385137	1
chr22	44384991	44386286	2
chr22	44487731	44487827	1
chr22	44547363	44559810	2
chr22	44681308	44696857	1
chr22	44889458	44889857	2
chr22	45574119	45574781	3
chr22	45593129	45593670	1
chr22	45598871	45607988	1
chr22	45717923	45719308	1
chr22	45718252	45719308	1
chr22	45723723	45726612	3
chr22	45723723	45728591	1
chr22	45726484	45728591	14
chr22	45726484	45736442	2
chr22	45728306	45728591	1
chr22	45914562	45923889	2
chr22	45914562	45946495	3
chr22	45914562	45972988	2
chr22	45921423	45923889	9
chr22	45921423	45939406	1
chr22	45927145	45931217	2
chr22	45937109	45938163	1
chr22	45937109	45939406	3
chr22	45938076	45938163	1
chr22	45939281	45943084	8
chr22	45958792	45962551	1
chr22	45970391	45972988	71
chr22	45970534	45972175	1
chr22	45996201	45996479	1
chr22	46085592	46088958	9
chr22	46085592	46098727	137
chr22	46085592	46114373	91
chr22	46085592	46125470	44
chr22	46085592	46136418	66
chr22	46085600	46114373	1
chr22	46088876	46098727	9
chr22	46088876	46136418	2
chr22	46088876	46114373	3
chr22	46096162	46098727	8
chr22	46096162	46114373	17
chr22	46096162	46125470	44
chr22	46096162	46136418	153
chr22	46114293	46136418	3
chr22	46125305	46136418	278
chr22	46125307	46136418	1
chr22	46134611	46136418	1
chr22	46202839	46207673	1
chr22	46202839	46239613	4
chr22	46493806	46499129	1
chr22	46493806	46505788	27
chr22	46493806	46494438	1
chr22	46505147	46505788	9
chr22	46594239	46594488	7
chr22	46594242	46594488	6
chr22	46614160	46615911	1
chr22	46631030	46631406	7
chr22	46631030	46631410	4
chr22	46671145	46681176	1
chr22	46704047	46704840	1
chr22	46704047	46709910	1
chr22	46704732	46709821	1
chr22	46708038	46709910	1
chr22	46708038	46722551	10
chr22	46708038	46712309	1
chr22	46708038	46708202	1
chr22	46711929	46712309	1
chr22	46711929	46722551	5
chr22	46716210	46719159	1
chr22	46719087	46722551	2
chr22	46719087	46724786	1
chr22	46739159	46742441	2
chr22	46748072	46748137	1
chr22	46780440	46785396	5
chr22	46829290	46835308	2
chr22	46859604	46860242	1
chr22	47004150	47022858	2
chr22	47022648	47033857	20
chr22	47059923	47071449	1
chr22	47068740	47070647	1
chr22	47085889	47107046	1
chr22	47087469	47107046	2
chr22	47087469	47108190	1
chr22	47091107	47116912	1
chr22	47095210	47108190	1
chr22	47103740	47116912	2
chr22	47115983	47116912	3
chr22	47184877	47193517	1
chr22	47188417	47193517	12
chr22	47188417	47202683	1
chr22	47274549	47290742	16
chr22	47274549	47308084	1
chr22	47281622	47370295	1
chr22	47287162	47290742	7
chr22	47287162	47308084	3
chr22	47287162	47325531	2
chr22	47287162	47393605	1
chr22	47307970	47433094	1
chr22	47325396	47433094	1
chr22	47370186	47393605	24
chr22	47370186	47433094	10
chr22	47370188	47393605	1
chr22	47370188	47433094	3
chr22	47393530	47433094	3
chr22	47409407	47409578	1
chr22	47411326	47411437	1
chr22	47432147	47433094	1
chr22	48132589	48132696	1
chr22	50094705	50094851	1
chr22	50118264	50118381	1
chr22	50169239	50171461	8
chr22	50169239	50181142	1
chr22	50177385	50191644	1
chr22	50181038	50181535	1
chr22	50181038	50187942	5
chr22	50181038	50192767	1
chr22	50181038	50198008	6
chr22	50187682	50198008	1
chr22	50301369	50304255	4
chr22	50307033	50307491	6
chr22	50315078	50315198	1
chr22	50555586	50563998	1
chr22	50563821	50566936	2
chr22	50566845	50580618	1
chr22	50572436	50580618	2
chr22	50581472	50582662	2
chr22	50581472	50582672	1
chr22	50667833	50671955	1
chr22	50678633	50678796	7
chr22	50693626	50695622	3
chr22	50695650	50696673	2
chr22	50715058	50720742	1
chr22	50721479	50721874	2
chr22	50722666	50723001	5
chr22	50727172	50727571	2
chr22	50727172	50733207	1
chr22	50810449	50821801	1
chr22	50810449	50827540	3
chr22	50810449	50832508	1
chr22	50810449	50832564	33
chr22	50827463	50832564	2
chr22	50845096	50854586	1
chr22	50845118	50854586	2
chr22	50845118	50862043	6
chr22	50852981	50862043	2
chr22	50857296	50862043	1
chr22	50857778	50870758	1
chr22	50860683	50862043	1
chr22	50873395	50874881	3
chr22	50873757	50873979	1
chr22	50875935	50882741	1
chr22	50898381	50898588	2
chr22	50904192	50904503	1
chr22	50905767	50906352	1
chr22	50943658	50943966	1
chr22	50943757	50943848	1
chr22	50944714	50945095	1
chr22	50957078	50957680	1
chr22	50960415	50960998	1
chr22	51065865	51065983	1
chr22	51158612	51160865	1
chr3	95659	95855	1
chr3	2493548	2493741	1
chr3	3178944	3182332	8
chr3	3197903	3215945	6
chr3	3209318	3216953	1
chr3	3264294	3264437	1
chr3	3389482	3389595	1
chr3	4393116	4403938	1
chr3	4393251	4403938	1
chr3	4403723	4403938	8
chr3	4403723	4418073	17
chr3	4458812	4461823	1
chr3	4490950	4494733	5
chr3	5052733	5053699	1
chr3	5236894	5243609	1
chr3	5236894	5249948	1
chr3	5241277	5248958	2
chr3	5241277	5252901	2
chr3	6335807	6335937	1
chr3	6666334	6666487	1
chr3	7102744	7102857	1
chr3	7902702	7902841	1
chr3	8097708	8097883	1
chr3	8940578	8944204	3
chr3	8977555	8983488	20
chr3	8977555	8990254	3
chr3	9476018	9476169	1
chr3	9486732	9487424	2
chr3	9486732	9486984	1
chr3	9494572	9506356	1
chr3	9495423	9495785	2
chr3	9495423	9506356	21
chr3	9512143	9512613	1
chr3	9514920	9516840	1
chr3	9515148	9516840	1
chr3	9597481	9597595	1
chr3	9703951	9712854	6
chr3	9711116	9712854	34
chr3	9731648	9743748	2
chr3	9731648	9743738	1
chr3	9739395	9739894	1
chr3	9739395	9743748	1
chr3	9785908	9786192	4
chr3	9792629	9793633	41
chr3	9792629	9793641	6
chr3	9792629	9796569	1
chr3	9796388	9796569	4
chr3	9943729	9949991	1
chr3	9965565	9965975	2
chr3	9965565	9972627	1
chr3	9965702	9965891	1
