Chr	Start	End	SRR444975_pairs_Chimeric.out.junction
chr19	6736660	6736722	1
chr19	6742978	6743847	1
chr19	7986962	7987070	1
chr19	8520289	8528570	3
chr19	8533658	8539128	1
chr19	8604616	8604944	2
chr19	9724697	9728855	1
chr19	9763629	9764557	2
chr19	9763629	9771550	4
chr19	9767223	9771550	4
chr19	10270334	10271094	2
chr19	10274002	10288043	3
chr19	10277274	10292753	2
chr19	10283766	10288043	1
chr19	10284547	10288043	2
chr19	10287968	10292753	1
chr19	10610071	10610756	1
chr19	10610481	10610586	1
chr19	10670035	10670612	2
chr19	10747001	10747105	1
chr19	10883155	10887892	1
chr19	10909162	10916643	1
chr19	11015627	11019883	2
chr19	11015627	11022970	1
chr19	11151983	11170863	1
chr19	11168931	11170863	2
chr19	11221328	11222315	1
chr19	11223954	11224438	1
chr19	11230768	11231198	3
chr19	11230768	11238761	1
chr19	11258494	11258789	1
chr19	11280600	11286658	1
chr19	11289021	11289396	1
chr19	11552062	11553232	1
chr19	11623871	11625036	1
chr19	11834048	11836142	1
chr19	11835009	11836142	1
chr19	12360793	12361183	1
chr19	12783661	12784130	1
chr19	12790271	12791139	4
chr19	12822110	12822427	1
chr19	12825635	12826553	3
chr19	12856284	12856339	1
chr19	12858209	12858255	1
chr19	13039156	13039661	10
chr19	13064954	13065340	2
chr19	13194425	13194466	1
chr19	13443683	13445307	3
chr19	13563690	13616793	2
chr19	13563690	13617039	1
chr19	13919650	13920034	2
chr19	13923811	13925679	1
chr19	13925329	13925679	1
chr19	14560900	14562835	1
chr19	14568843	14569187	2
chr19	14590224	14593818	1
chr19	14590224	14591590	1
chr19	14626228	14626380	1
chr19	15221586	15221641	1
chr19	15379716	15383944	1
chr19	15383626	15391627	1
chr19	15408467	15408749	2
chr19	16199875	16204563	1
chr19	16503115	16506278	1
chr19	17166671	17170902	1
chr19	17212470	17213367	10
chr19	17296730	17302028	1
chr19	17308601	17311638	1
chr19	17424832	17426804	2
chr19	17626982	17628198	1
chr19	17670120	17671274	3
chr19	18468262	18468425	1
chr19	18542181	18542516	1
chr19	18648411	18649246	7
chr19	18648411	18649243	1
chr19	18650181	18650530	11
chr19	18675679	18676000	1
chr19	18879295	18882356	1
chr19	18974247	18975060	1
chr19	19052688	19052914	1
chr19	19104447	19135748	1
chr19	19112422	19115455	1
chr19	19112422	19121151	1
chr19	19135428	19141891	1
chr19	19153520	19154883	2
chr19	19162731	19162857	2
chr19	19407798	19408153	1
chr19	19446527	19449748	1
chr19	19446931	19458198	2
chr19	19449654	19452216	1
chr19	19567816	19576423	1
chr19	19593623	19594360	1
chr19	19603115	19603521	1
chr19	19675742	19680393	2
chr19	19703315	19710174	1
chr19	19750894	19751380	6
chr19	21116830	21117853	2
chr19	21216262	21216990	9
chr19	22769483	22769638	1
chr19	22836109	22836817	2
chr19	23316882	23318845	2
chr19	23398187	23398418	2
chr19	23541232	23545527	16
chr19	23556544	23557566	2
chr19	24288742	24289445	2
chr19	30462100	30477324	2
chr19	30476130	30477324	11
chr19	30477294	30496359	1
chr19	30503366	30503433	1
chr19	31767238	31770658	2
chr19	32843735	32851524	2
chr19	32845792	32845863	2
chr19	32899123	32902278	1
chr19	33108495	33119755	1
chr19	33116780	33119755	1
chr19	33406243	33417179	2
chr19	33579040	33592480	1
chr19	33603392	33617639	1
chr19	33604673	33605325	1
chr19	33933719	34003682	1
chr19	34685383	34687668	1
chr19	34685383	34706566	1
chr19	34687539	34712643	1
chr19	34699834	34712643	1
chr19	34790584	34833360	1
chr19	34818326	34819056	1
chr19	34818326	34821252	1
chr19	34857250	34868786	2
chr19	34921481	34925873	4
chr19	34921481	34955036	1
chr19	34921481	34936026	3
chr19	34921481	34929671	13
chr19	34922766	34925873	3
chr19	34922766	34955036	2
chr19	34922766	34957919	1
chr19	34941170	34957919	1
chr19	34942886	34955036	1
chr19	34954931	34957919	1
chr19	34981281	34986676	2
chr19	35175653	35175736	1
chr19	36579940	36580208	1
chr19	37117032	37118448	1
chr19	37203288	37203769	2
chr19	37916770	37917280	4
chr19	38426652	38432373	1
chr19	38631824	38633350	3
chr19	38673159	38673380	1
chr19	39198764	39198835	1
chr19	39866290	39869229	1
chr19	39883104	39884277	1
chr19	39943996	39944161	1
chr19	40325127	40331155	1
chr19	40761065	40771258	3
chr19	40842017	40842314	1
chr19	40964062	40964452	3
chr19	41089304	41089623	6
chr19	41122795	41125398	1
chr19	41242891	41243674	6
chr19	41736872	41737203	2
chr19	41749521	41754725	1
chr19	41749521	41762516	1
chr19	41754419	41754725	13
chr19	41758256	41762516	11
chr19	41774128	41787180	1
chr19	41774188	41774250	1
chr19	41847788	41848152	1
chr19	42840083	42855913	1
chr19	42847629	42848985	1
chr19	44010875	44012212	1
chr19	44048313	44048375	1
chr19	44156377	44159725	2
chr19	44237010	44237885	1
chr19	44248924	44254899	1
chr19	45528587	45528995	6
chr19	45528587	45532250	1
chr19	45766371	45766625	6
chr19	45781181	45781873	2
chr19	45781181	45783992	3
chr19	45783632	45783992	1
chr19	45871888	45872405	1
chr19	46024580	46026076	1
chr19	46116799	46117958	1
chr19	46122339	46122390	1
chr19	46191645	46191824	1
chr19	46334642	46334846	2
chr19	46345508	46347458	2
chr19	46357433	46357765	2
chr19	46506301	46506372	1
chr19	46878861	46879831	1
chr19	47111806	47112180	4
chr19	47111816	47112180	1
chr19	47112163	47112238	2
chr19	47285640	47287816	2
chr19	47421745	47425613	2
chr19	47653459	47656297	1
chr19	47858296	47858607	1
chr19	47865733	47865950	4
chr19	47919909	47920607	11
chr19	48239626	48244795	2
chr19	48828831	48830179	1
chr19	48886116	48886157	2
chr19	49119998	49121078	1
chr19	49136701	49136912	1
chr19	49407604	49409142	1
chr19	49468633	49468719	2
chr19	49477877	49488862	1
chr19	49481181	49481414	1
chr19	49952732	49954105	1
chr19	49961743	49963105	1
chr19	49994730	49995042	1
chr19	50102529	50105175	1
chr19	50210775	50212096	1
chr19	50285014	50285981	4
chr19	50303225	50303356	2
chr19	50902105	50902741	1
chr19	50902108	50902741	2
chr19	51226616	51226683	2
chr19	51301887	51301979	1
chr19	52076576	52076738	1
chr19	52364157	52386828	1
chr19	52543741	52550313	1
chr19	52722953	52723069	1
chr19	52876364	52877680	1
chr19	52887102	52888995	1
chr19	52909160	52909896	4
chr19	53208148	53208231	1
chr19	53208867	53209202	1
chr19	54647178	54647870	1
chr19	54682822	54682856	1
chr19	54683434	54683478	1
chr19	55605723	55605803	1
chr19	55610152	55614936	1
chr19	55648471	55652328	1
chr19	55652251	55652670	1
chr19	55652251	55653288	2
chr19	55756488	55757046	2
chr19	55915429	55915846	1
chr19	56884589	56884639	1
chr19	57723182	57723321	1
chr19	58130780	58132861	2
chr19	58287911	58291514	2
chr19	58436991	58439415	1
chr19	58436991	58441922	1
chr19	58436991	58441925	2
chr19	58499575	58511264	2
chr19	58904343	58904854	4
chr19	59057131	59061651	1
chr2	1695700	1696906	1
chr2	3322628	3323239	2
chr2	3517628	3517705	1
chr2	3606994	3607319	1
chr2	7817708	7817758	1
chr2	8910800	8917022	1
chr2	9017160	9048846	1
chr2	9028148	9098771	1
chr2	9048751	9098771	2
chr2	9079950	9098771	1
chr2	9083316	9098771	7
chr2	9349105	9349360	1
chr2	9419446	9437574	3
chr2	9458653	9468040	3
chr2	9458653	9499018	1
chr2	9484661	9484929	1
chr2	9484661	9491024	1
chr2	9490937	9508648	2
chr2	9496176	9499018	1
chr2	9525374	9533776	1
chr2	9554307	9558861	1
chr2	9554307	9560229	1
chr2	9568894	9574089	2
chr2	9568894	9576490	1
chr2	9568894	9580795	2
chr2	9588327	9599747	1
chr2	9616116	9624736	2
chr2	9675963	9683414	1
chr2	9724737	9724823	1
chr2	9725064	9725202	1
chr2	9728294	9731644	1
chr2	10059170	10059949	2
chr2	10263863	10263979	1
chr2	10267002	10267347	1
chr2	10486536	10486657	1
chr2	10559860	10560261	8
chr2	10784446	10808849	2
chr2	10928823	10930959	1
chr2	10931921	10933328	1
chr2	11341083	11342247	1
chr2	11347936	11348036	1
chr2	11375828	11376088	1
chr2	11426665	11427862	1
chr2	11943033	11945282	1
chr2	15319112	15330527	1
chr2	15427197	15449371	3
chr2	15555670	15618413	1
chr2	15564439	15651474	1
chr2	15601325	15618413	5
chr2	15601325	15629146	1
chr2	15601325	15651474	3
chr2	15629018	15651474	3
chr2	15629018	15679480	1
chr2	15644269	15651474	1
chr2	15644269	15698758	2
chr2	15644269	15679480	1
chr2	15691617	15698758	6
chr2	15693550	15698758	1
chr2	15735269	15763706	1
chr2	15742716	15742755	1
chr2	15743316	15760520	1
chr2	19552072	19553598	2
chr2	20403679	20403817	1
chr2	20454624	20455931	1
chr2	20478153	20478580	2
chr2	20478344	20526146	1
chr2	20478344	20527139	1
chr2	20497314	20527139	1
chr2	20507739	20518406	2
chr2	20507739	20527139	4
chr2	20507739	20532824	1
chr2	20518298	20532824	2
chr2	20526022	20527139	1
chr2	20526022	20532824	1
chr2	20974570	20990158	1
chr2	20974570	21014668	1
chr2	23977049	23988498	1
chr2	24005739	24021193	1
chr2	24046128	24046439	3
chr2	24086251	24086425	2
chr2	24181171	24199945	3
chr2	24181171	24207701	4
chr2	24807345	24896332	2
chr2	24962301	24975025	1
chr2	24962301	24985645	1
chr2	25022544	25038625	2
chr2	25022544	25039686	2
chr2	25990452	25994409	2
chr2	26022254	26029206	3
chr2	26350013	26350820	1
chr2	26486248	26500028	1
chr2	26587170	26590088	3
chr2	26587170	26606215	3
chr2	26596235	26598016	1
chr2	26597908	26606215	1
chr2	27693795	27695229	1
chr2	27707885	27708370	1
chr2	27900162	27900791	1
chr2	28637692	28637937	1
chr2	28639587	28639678	1
chr2	29083984	29086977	1
chr2	29158387	29169365	1
chr2	29354124	29366811	1
chr2	29356521	29368233	2
chr2	29356521	29380268	3
chr2	29356521	29390406	2
chr2	29375551	29380268	1
chr2	30675630	30756180	2
chr2	30682418	30756180	1
chr2	30748453	30775515	1
chr2	32396356	32409407	2
chr2	32399132	32409407	2
chr2	32515552	32517417	1
chr2	32626231	32679010	3
chr2	32631567	32664754	1
chr2	32654214	32670736	1
chr2	32654214	32679010	1
chr2	32664576	32668656	1
chr2	32664576	32679010	2
chr2	32664576	32698307	1
chr2	32698180	32712868	3
chr2	32698180	32702651	1
chr2	32703703	32704685	1
chr2	32703703	32718734	1
chr2	32703703	32725176	2
chr2	32703703	32730272	1
chr2	32703703	32735061	1
chr2	32713655	32728303	1
chr2	32716492	32728303	1
chr2	32716549	32718734	1
chr2	32726780	32738221	1
chr2	32800223	32836649	1
chr2	32818982	32836649	1
chr2	32832522	32836649	2
chr2	33482510	33488459	1
chr2	33525518	33526711	1
chr2	33661507	33673010	1
chr2	33810313	33810380	1
chr2	33810319	33810378	1
chr2	36586047	36623930	8
chr2	36586047	36669878	13
chr2	36586047	36706837	1
chr2	36596251	36623930	3
chr2	36596251	36706837	1
chr2	36605500	36623930	10
chr2	36605500	36669878	1
chr2	36623757	36706837	1
chr2	36623757	36691798	7
chr2	36623757	36669878	13
chr2	36623757	36623930	3
chr2	36668401	36669878	11
chr2	36668401	36691798	3
chr2	36691677	36706837	1
chr2	36744643	36744685	1
chr2	37215789	37216002	1
chr2	37227729	37280750	1
chr2	37259772	37268435	1
chr2	37264998	37289193	1
chr2	37276796	37276986	1
chr2	37283583	37289193	1
chr2	37285594	37296073	1
chr2	37319059	37319398	2
chr2	37449519	37449598	1
chr2	37463239	37475569	1
chr2	37464900	37475569	1
chr2	37509685	37518142	1
chr2	37543380	37544322	14
chr2	38536521	38546161	1
chr2	38804603	38818790	1
chr2	38812786	38818790	1
chr2	38903054	38925578	1
chr2	38973286	38977336	1
chr2	39064973	39065915	1
chr2	39283843	39285945	4
chr2	39421234	39456729	1
chr2	39485489	39494388	1
chr2	39513993	39519967	1
chr2	39519914	39536660	1
chr2	39526884	39542529	1
chr2	39559058	39564722	2
chr2	40655613	40657441	3
chr2	40655613	40657444	19
chr2	42483641	42491871	4
chr2	42577931	42578055	1
chr2	43518835	43520352	1
chr2	43725972	43755127	1
chr2	43798846	43802166	1
chr2	43804161	43818093	1
chr2	43926786	43933555	1
chr2	43939364	43965659	1
chr2	44121684	44132919	2
chr2	44121684	44153100	1
chr2	44139571	44153100	2
chr2	44161329	44184590	1
chr2	44428325	44436466	2
chr2	44428325	44445676	1
chr2	44436349	44445676	1
chr2	44931422	44942492	1
chr2	45704132	45715470	1
chr2	45773456	45789895	1
chr2	45773871	45780869	4
chr2	45773871	45789895	2
chr2	45800346	45812913	1
chr2	45903223	45928630	1
chr2	45903223	45905104	1
chr2	45925080	45928630	5
chr2	45925080	45928663	3
chr2	45925084	45928630	3
chr2	45927678	45928663	1
chr2	45981499	46070202	2
chr2	46101436	46110608	1
chr2	46203568	46211819	2
chr2	47202112	47206046	1
chr2	48049357	48050499	2
chr2	48061718	48062010	2
chr2	48065998	48066908	1
chr2	48573340	48573890	3
chr2	48573340	48589846	1
chr2	48678147	48725874	1
chr2	48701822	48713897	1
chr2	48701822	48718309	1
chr2	48701827	48718309	1
chr2	54093222	54094017	1
chr2	54101476	54112912	1
chr2	54122144	54127154	3
chr2	54122144	54128696	2
chr2	54135457	54163298	1
chr2	54146288	54164677	1
chr2	54149654	54155440	1
chr2	54150186	54153160	1
chr2	54158972	54161864	1
chr2	54161742	54164677	1
chr2	55199664	55199748	1
chr2	55200114	55200269	2
chr2	55209651	55214834	59
chr2	55209651	55214854	1
chr2	55214627	55214834	1
chr2	55252222	55253784	1
chr2	55252222	55255356	2
chr2	55867762	55871855	1
chr2	55870293	55871855	2
chr2	55870293	55873621	1
chr2	55889091	55912183	1
chr2	58284997	58288811	1
chr2	58311224	58316858	2
chr2	58449077	58459247	12
chr2	59328669	59328799	1
chr2	61006772	61009140	1
chr2	61022472	61022567	1
chr2	61258554	61259248	2
chr2	61258554	61275708	2
chr2	61447445	61450431	1
chr2	61456683	61459667	1
chr2	61459587	61463524	1
chr2	61505300	61505578	1
chr2	61505300	61508377	4
chr2	61505300	61520685	2
chr2	61507379	61528589	1
chr2	61510280	61510584	1
chr2	61512010	61522425	2
chr2	61552510	61577828	1
chr2	61558411	61577828	1
chr2	61570950	61577828	3
chr2	61597456	61597714	1
chr2	61597456	61622368	1
chr2	61605498	61622368	2
chr2	61712903	61717911	6
chr2	61712903	61720188	1
chr2	61715300	61720188	1
chr2	61717777	61729445	1
chr2	61717777	61761038	2
chr2	61719170	61722748	1
chr2	61721029	61722748	5
chr2	61722590	61726048	1
chr2	61722590	61761038	1
chr2	61725808	61729445	1
chr2	61725808	61761038	1
chr2	61749746	61753656	23
chr2	61749746	61761038	27
chr2	62449347	62452549	1
chr2	62974530	62998527	1
chr2	63182652	63217975	1
chr2	63206323	63217975	1
chr2	63206323	63223901	3
chr2	63217851	63223901	1
chr2	63540383	63666989	1
chr2	63631183	63667005	2
chr2	63631183	63666989	1
chr2	63631183	63632267	1
chr2	63660879	63667005	3
chr2	63711738	63720074	1
chr2	64083440	64085070	9
chr2	64089975	64107006	1
chr2	64112723	64112800	1
chr2	64176171	64193100	1
chr2	64193972	64194153	1
chr2	64778577	64780543	7
chr2	64778577	64800202	1
chr2	65315213	65315290	2
chr2	65318117	65318202	1
chr2	65318117	65325200	1
chr2	65466986	65482828	1
chr2	65466986	65495987	1
chr2	65466986	65492309	1
chr2	65473658	65492309	1
chr2	65482787	65488526	1
chr2	65488381	65492309	2
chr2	65488433	65488526	2
chr2	65559121	65572030	2
chr2	65561739	65571728	2
chr2	65571570	65572030	1
chr2	66664869	66665095	2
chr2	68717322	68740812	4
chr2	68717322	68753374	5
chr2	69297779	69304620	4
chr2	69297829	69300233	1
chr2	69549550	69549786	2
chr2	69556429	69556930	3
chr2	69565030	69565697	1
chr2	69565030	69590802	1
chr2	69569284	69577315	1
chr2	69573036	69601245	1
chr2	69575303	69590802	1
chr2	69575303	69597240	1
chr2	69581621	69590802	1
chr2	69585461	69590802	2
chr2	69590677	69601245	4
chr2	70043233	70046470	1
chr2	70052668	70052784	1
chr2	70387757	70409129	1
chr2	70392224	70409129	1
chr2	70402805	70409129	1
chr2	70406664	70409129	3
chr2	71361134	71361235	2
chr2	71623271	71645769	4
chr2	71653590	71654544	1
chr2	72358118	72358173	1
chr2	72606858	72802797	2
chr2	72692289	72707879	3
chr2	72692289	72727101	1
chr2	72786582	72802797	1
chr2	72958136	72960247	9
chr2	73315178	73316443	6
chr2	73646251	73653681	1
chr2	73659326	73682422	1
chr2	73675090	73682422	2
chr2	73718442	73718522	1
chr2	73761951	73800551	1
chr2	73957753	73957829	1
chr2	74273405	74275538	1
chr2	74274213	74274272	1
chr2	74383545	74399879	2
chr2	74386218	74386320	1
chr2	74392345	74394234	1
chr2	74392345	74399879	1
chr2	74394141	74399879	1
chr2	75745182	75749613	4
chr2	84668171	84676876	1
chr2	85059179	85069131	1
chr2	85097349	85097909	4
chr2	85241059	85262970	1
chr2	85255012	85255179	1
chr2	85270687	85276771	1
chr2	85281889	85281926	1
chr2	85569366	85569467	1
chr2	85595809	85596953	1
chr2	85595809	85598685	5
chr2	85768206	85769496	1
chr2	85769353	85769496	1
chr2	86348602	86353003	1
chr2	86350858	86352205	1
chr2	87115051	87115116	1
chr2	89915697	89915864	2
chr2	95766582	95767468	1
chr2	96516914	96525822	1
chr2	96517442	96525822	2
chr2	96851498	96851564	1
chr2	96919298	96919462	1
chr2	97024783	97026448	1
chr2	97267380	97279356	1
chr2	97527316	97531666	1
chr2	97907003	97915382	3
chr2	98274790	98274889	2
chr2	98382577	98383065	1
chr2	98413307	98422166	1
chr2	99217046	99220654	1
chr2	99721822	99734222	1
chr2	100010730	100011346	1
chr2	100029193	100052403	1
chr2	100029193	100081447	1
chr2	100065798	100081447	3
chr2	100078958	100081447	7
chr2	101521195	101554304	2
chr2	101584743	101587536	2
chr2	101643845	101650220	2
chr2	101874253	101881509	1
chr2	101874253	101879153	1
chr2	101879001	101879153	1
chr2	101879001	101881509	1
chr2	101898321	101911643	2
chr2	102018898	102038934	1
chr2	102022405	102038934	2
chr2	102027081	102038934	2
chr2	102033996	102038934	12
chr2	102033996	102067142	2
chr2	102035313	102038934	4
chr2	102067056	102068908	5
chr2	102067056	102077296	1
chr2	102440390	102446056	1
chr2	102440390	102448313	1
chr2	102459900	102460038	2
chr2	102503550	102505397	1
chr2	105866682	105870842	1
chr2	105924071	105924775	1
chr2	105956040	105961846	1
chr2	106739426	106782539	1
chr2	106761646	106782539	6
chr2	106774514	106782539	3
chr2	106987395	106987615	1
chr2	109288781	109289485	2
chr2	109388157	109389502	5
chr2	109408131	109421464	1
chr2	109408131	109455757	1
chr2	109455641	109473426	3
chr2	109945680	109964405	2
chr2	109945680	109964410	1
chr2	110321943	110323436	5
chr2	110321943	110343415	1
chr2	110332158	110350696	2
chr2	110342703	110350696	7
chr2	110595002	110595126	1
chr2	111281073	111283981	1
chr2	111302646	111303208	2
chr2	111423840	111431942	1
chr2	112124831	112124956	1
chr2	112551655	112552471	1
chr2	112621252	112621472	1
chr2	112817554	112873780	2
chr2	112917253	112942916	3
chr2	113158694	113159425	2
chr2	113158694	113163961	1
chr2	113243494	113260758	1
chr2	113304589	113317151	1
chr2	113503997	113504152	3
chr2	113588914	113590346	1
chr2	114369360	114369451	1
chr2	114369593	114369736	2
chr2	114486978	114493435	1
chr2	114489161	114493435	2
chr2	114670749	114685032	1
chr2	114670760	114674568	1
chr2	114674461	114691963	1
chr2	118731484	118743645	1
chr2	120129836	120129913	2
chr2	120639362	120640199	1
chr2	120776653	120799686	1
chr2	121047244	121047285	1
chr2	122154716	122168545	1
chr2	122208489	122216551	1
chr2	122260743	122287901	1
chr2	122363277	122363756	7
chr2	122485864	122485932	1
chr2	122514816	122519100	3
chr2	128018804	128051294	1
chr2	128506489	128528508	1
chr2	128604848	128604913	1
chr2	128747138	128754065	1
chr2	128757315	128767967	1
chr2	128855003	128861588	2
chr2	128855003	128867320	1
chr2	128917088	128918842	1
chr2	128922304	128928858	3
chr2	128930147	128932432	1
chr2	128932347	128939864	1
chr2	130382087	130382213	1
chr2	135010666	135012215	3
chr2	135010666	135076310	1
chr2	135075100	135076310	2
chr2	135093788	135119979	3
chr2	135102501	135186010	2
chr2	135119846	135186010	1
chr2	135207377	135207431	1
chr2	135692198	135700244	1
chr2	135711160	135711256	1
chr2	135848568	135851263	3
chr2	135878389	135881816	1
chr2	135887565	135893502	1
chr2	136071059	136103205	1
chr2	136103120	136107785	1
chr2	136360070	136362586	7
chr2	136379109	136379178	1
chr2	136432902	136437894	3
chr2	136505837	136519481	1
chr2	136505837	136533921	1
chr2	136505837	136530117	2
chr2	136505837	136528305	1
chr2	136549130	136549278	1
chr2	136605623	136610485	1
chr2	136605623	136615574	1
chr2	136622651	136622718	1
chr2	139046262	139046318	1
chr2	143712379	143718339	1
chr2	144899449	144936527	1
chr2	144899449	144993304	1
chr2	144966170	144969146	2
chr2	145075046	145078269	1
chr2	148730308	148739650	1
chr2	148730308	148733544	8
chr2	149409694	149409736	1
chr2	150325159	150342859	1
chr2	151343208	151343969	2
chr2	152271337	152289742	1
chr2	152273075	152285436	2
chr2	152285298	152293865	1
chr2	152295198	152300223	1
chr2	152988628	152992117	1
chr2	153000341	153006743	1
chr2	153523726	153523860	1
chr2	153527787	153549582	1
chr2	157406120	157414094	2
chr2	158636905	158637098	1
chr2	158655939	158675071	1
chr2	159433783	159499211	1
chr2	159459582	159477933	1
chr2	159477502	159477933	2
chr2	159851414	159857701	1
chr2	159915190	159916624	2
chr2	159992705	160007067	3
chr2	159992705	160043535	1
chr2	160005653	160007067	4
chr2	160006955	160007067	1
chr2	160035067	160035674	1
chr2	160229556	160231264	2
chr2	160268933	160268995	1
chr2	160572192	160585686	1
chr2	160585520	160609082	2
chr2	160585520	160619504	2
chr2	160599572	160605414	2
chr2	160602281	160605414	1
chr2	160604316	160605414	1
chr2	161143480	161157241	1
chr2	161186191	161188421	1
chr2	161284294	161288988	2
chr2	162036125	162061304	2
chr2	162241975	162251625	1
chr2	165578585	165600385	1
chr2	166731189	166747498	1
chr2	166755196	166789567	1
chr2	168869144	168931741	4
chr2	168869144	168986268	1
chr2	168920010	168931741	1
chr2	168920010	168986268	3
chr2	168920010	169038600	1
chr2	168986051	168997268	2
chr2	168986051	169038600	4
chr2	168986051	169040112	1
chr2	168994598	168997268	2
chr2	168994598	169023917	2
chr2	168994598	169038600	1
chr2	169018297	169023917	4
chr2	169018297	169038600	10
chr2	169547544	169574488	1
chr2	169571511	169574488	1
chr2	169730095	169733894	2
chr2	170396561	170413807	1
chr2	170396561	170428681	1
chr2	170401231	170413807	3
chr2	170401231	170419860	1
chr2	170411634	170413807	3
chr2	170460152	170471234	1
chr2	170462549	170471234	1
chr2	170495143	170495311	1
chr2	170728746	170735084	5
chr2	170770570	170780683	1
chr2	170802798	170857924	1
chr2	170802798	170897495	2
chr2	170821320	170871876	2
chr2	170871791	170917953	1
chr2	171804860	171804929	1
chr2	171804860	171807968	1
chr2	171822309	171822350	2
chr2	171884849	171902872	4
chr2	171884849	171906684	1
chr2	171902684	171906684	1
chr2	171939291	171974367	2
chr2	172180554	172196064	1
chr2	172193963	172196064	2
chr2	172305191	172314585	1
chr2	172309634	172333460	1
chr2	172582128	172586363	1
chr2	172602385	172602437	1
chr2	172865502	172889489	1
chr2	173423436	173431661	2
chr2	173429231	173460751	1
chr2	173433469	173457776	1
chr2	173435454	173460751	1
chr2	174819601	174820960	5
chr2	175740516	175742856	4
chr2	175779786	175816930	3
chr2	175945388	175986268	5
chr2	175976296	175986268	2
chr2	176835492	176860374	3
chr2	177161588	177202305	1
chr2	178081413	178081478	1
chr2	178681556	178705110	2
chr2	179355386	179360387	1
chr2	179977451	179979983	1
chr2	180036847	180056593	1
chr2	181846745	181848820	2
chr2	181846883	181846963	2
chr2	181925392	181925496	3
chr2	182400159	182400293	1
chr2	182758011	182758104	1
chr2	182786675	182793005	1
chr2	183582668	183586802	1
chr2	183806798	183829536	2
chr2	183817133	183818059	2
chr2	183821190	183848110	1
chr2	183847549	183853914	1
chr2	183993015	183995273	3
chr2	183998294	184025923	1
chr2	186946057	186951097	1
chr2	189918902	189922107	1
chr2	189925456	189927644	2
chr2	189931160	189931223	1
chr2	189936766	189953498	2
chr2	190560876	190609514	2
chr2	190593386	190609514	5
chr2	190656516	190682906	14
chr2	190656516	190708806	1
chr2	190656516	190670480	2
chr2	190717381	190742104	1
chr2	191379179	191390104	1
chr2	191518453	191537878	1
chr2	191520703	191537878	1
chr2	191523884	191537878	14
chr2	191759878	191769893	2
chr2	191765290	191775047	2
chr2	191765290	191788709	1
chr2	191765290	191789319	13
chr2	191795163	191796363	1
chr2	192225357	192229002	1
chr2	192547542	192547612	1
chr2	196544756	196548630	7
chr2	196544756	196593073	1
chr2	197090496	197092978	1
chr2	197171212	197172809	1
chr2	197208381	197226776	1
chr2	197521357	197542085	2
chr2	197559770	197565904	1
chr2	197777606	197786910	1
chr2	197777606	197787849	5
chr2	197943427	197954756	1
chr2	198262709	198266854	1
chr2	198272722	198274731	3
chr2	198281465	198285266	1
chr2	198324656	198334895	1
chr2	200213424	200298237	4
chr2	200233328	200298237	24
chr2	200245087	200246543	2
chr2	200245087	200298237	9
chr2	200262253	200298237	1
chr2	201281102	201284219	2
chr2	201283973	201284219	10
chr2	201480694	201492172	3
chr2	201718626	201719809	1
chr2	201721405	201721708	5
chr2	201721405	201726585	1
chr2	201796062	201822856	1
chr2	201807408	201822856	1
chr2	201822124	201824163	1
chr2	201881714	201888762	5
chr2	201994452	201997857	1
chr2	202319469	202339478	2
chr2	202430452	202436743	1
chr2	202545561	202558777	1
chr2	202557631	202558777	1
chr2	202566265	202593835	1
chr2	202587766	202589182	1
chr2	202587766	202598161	2
chr2	202625604	202626541	6
chr2	202737001	202744890	1
chr2	203142935	203147195	1
chr2	203329532	203332412	6
chr2	203419975	203421254	1
chr2	203420639	203420783	2
chr2	203676469	203686204	1
chr2	203921150	203922176	1
chr2	203974873	203978041	1
chr2	204002885	204003471	2
chr2	204058518	204062114	2
chr2	204058518	204078376	1
chr2	204137393	204144836	3
chr2	204161536	204161740	2
chr2	204312682	204313559	1
chr2	204354307	204356042	1
chr2	204354307	204360076	4
chr2	205969150	205990461	2
chr2	206036935	206050587	1
chr2	206255349	206265847	1
chr2	206305094	206305396	1
chr2	206869840	206869973	1
chr2	206959646	206960515	1
chr2	206992521	206992696	2
chr2	206992521	206994966	4
chr2	206994812	207007555	1
chr2	207003209	207007555	2
chr2	207013744	207014649	1
chr2	207013744	207017234	1
chr2	207144264	207162097	8
chr2	207144264	207171599	1
chr2	207171666	207171782	1
chr2	207172293	207172418	2
chr2	207173403	207173534	1
chr2	207988498	207989128	1
chr2	208420352	208425096	1
chr2	208439996	208442379	3
chr2	208841375	208842310	9
chr2	209136235	209220183	1
chr2	209150450	209153542	4
chr2	209150450	209167077	1
chr2	209209835	209212747	3
chr2	210962810	211019335	5
chr2	210968828	211019335	4
chr2	210993755	211019335	1
chr2	211018219	211019335	5
chr2	211421443	211447433	1
chr2	211421443	211460306	1
chr2	214161986	214215369	1
chr2	214174783	214182080	1
chr2	214174783	214215369	3
chr2	214174783	214228869	7
chr2	214174783	214239843	10
chr2	214204887	214228869	2
chr2	215593507	215661841	1
chr2	215609791	215661841	5
chr2	215609791	215646233	3
chr2	215609791	215617279	2
chr2	215609791	215634036	2
chr2	215617171	215646233	6
chr2	215617171	215657169	2
chr2	215617171	215661841	14
chr2	215632206	215646233	11
chr2	215632206	215661841	14
chr2	215645284	215661841	5
chr2	215657021	215661841	3
chr2	216177221	216184454	1
chr2	216177221	216198180	1
chr2	216189964	216203630	4
chr2	216197105	216203630	1
